28.680	0.000	0.003
28.700	0.000	0.003
28.720	0.000	0.003
28.740	0.000	-0.003
28.760	0.000	0.003
28.780	0.000	0.003
28.800	0.000	0.003
28.820	0.000	0.003
28.840	0.000	0.003
28.860	0.000	0.003
28.880	0.000	0.003
28.900	0.000	0.003
28.920	0.000	0.003
28.940	0.000	0.003
28.960	0.000	0.003
28.980	0.000	0.003
29.000	0.000	0.003
29.020	0.000	0.003
29.040	0.000	0.003
29.060	0.000	-0.003
29.080	0.000	0.003
29.100	0.000	0.003
29.120	0.000	0.003
29.140	0.000	0.009
29.160	0.000	0.003
29.180	0.000	0.003
29.200	0.000	0.003
29.220	0.000	-0.003
29.240	0.000	0.003
29.260	0.000	0.003
29.280	0.000	0.003
29.300	0.000	-0.003
29.320	0.000	0.003
29.340	0.000	0.003
29.360	0.000	0.003
29.380	0.000	0.003
29.400	0.000	0.003
29.420	0.000	0.003
29.440	0.000	-0.003
29.460	0.000	0.003
29.480	0.000	0.003
29.500	0.000	0.003
29.520	0.000	-0.003
29.540	0.000	0.003
29.560	0.000	0.003
29.580	0.000	0.003
29.600	0.000	0.003
29.620	0.000	0.003
29.640	0.000	0.003
29.660	0.000	0.003
29.680	0.000	-0.003
29.700	0.000	0.003
29.720	0.000	0.003
29.740	0.000	0.003
29.760	0.000	0.003
29.780	0.000	0.003
29.800	0.000	0.003
29.820	0.000	0.003
29.840	0.000	-0.003
29.860	0.000	0.003
29.880	0.000	0.003
29.900	0.000	0.003
29.920	0.000	0.003
29.940	0.000	0.003
29.960	0.000	0.003
29.980	0.000	0.003
30.000	0.000	0.003
30.020	0.000	0.003
30.040	0.000	0.003
30.060	0.000	0.003
30.080	0.000	0.003
30.100	0.000	0.009
30.120	0.000	0.003
30.140	0.000	0.003
30.160	0.000	0.003
30.180	0.000	0.003
30.200	0.000	0.003
30.220	0.000	0.003
30.240	0.000	0.003
30.260	0.000	0.003
30.280	0.000	0.003
30.300	0.000	0.003
30.320	0.000	-0.003
30.340	0.000	-0.003
30.360	0.000	0.009
30.380	0.000	0.003
30.400	0.000	0.003
30.420	0.000	0.003
30.440	0.000	0.003
30.460	0.000	0.003
30.480	0.000	-0.003
30.500	0.000	0.003
30.520	0.000	0.003
30.540	0.000	0.003
30.560	0.000	0.003
30.580	0.000	0.003
30.600	0.000	0.003
30.620	0.000	0.003
30.640	2.200	0.003
30.660	2.200	-0.003
30.680	2.200	-0.003
30.700	2.200	0.103
30.720	2.200	0.308
30.740	2.200	0.378
30.760	2.200	0.466
30.780	2.200	0.618
30.800	2.200	0.736
30.820	2.200	0.864
30.840	2.200	0.952
30.860	2.200	0.976
30.880	2.200	1.070
30.900	2.200	1.105
30.920	2.200	1.187
30.940	2.200	1.199
30.960	2.200	1.251
30.980	2.200	1.286
31.000	2.200	1.345
31.020	2.200	1.410
31.040	2.200	1.433
31.060	2.200	1.410
31.080	2.200	1.456
31.100	2.200	1.451
31.120	2.200	1.521
31.140	2.200	1.515
31.160	2.200	1.538
31.180	2.200	1.556
31.200	2.200	1.568
31.220	2.200	1.538
31.240	2.200	1.544
31.260	2.200	1.538
31.280	2.200	1.603
31.300	2.200	1.579
31.320	2.200	1.626
31.340	2.200	1.650
31.360	2.200	1.656
31.380	2.200	1.591
31.400	2.200	1.603
31.420	2.200	1.673
31.440	2.200	1.615
31.460	2.200	1.703
31.480	2.200	1.714
31.500	2.200	1.720
31.520	2.200	1.714
31.540	2.200	1.726
31.560	2.200	1.650
31.580	2.200	1.726
31.600	2.200	1.714
31.620	2.200	1.703
31.640	2.200	1.738
31.660	2.200	1.662
31.680	2.200	1.714
31.700	2.200	1.714
31.720	2.200	1.708
31.740	2.200	1.755
31.760	2.200	1.761
31.780	2.200	1.755
31.800	2.200	1.685
31.820	2.200	1.755
31.840	2.200	1.691
31.860	2.200	1.761
31.880	2.200	1.697
31.900	2.200	1.796
31.920	2.200	1.767
31.940	2.200	1.796
31.960	2.200	1.773
31.980	2.200	1.785
32.000	2.200	1.767
32.020	2.200	1.749
32.040	2.200	1.802
32.060	2.200	1.761
32.080	2.200	1.755
32.100	2.200	1.814
32.120	2.200	1.755
32.140	2.200	1.785
32.160	2.200	1.796
32.180	2.200	1.826
32.200	2.200	1.785
32.220	2.200	1.802
32.240	2.200	1.744
32.260	2.200	1.826
32.280	2.200	1.732
32.300	2.200	1.755
32.320	2.200	1.790
32.340	2.200	1.767
32.360	2.200	1.796
32.380	2.200	1.802
32.400	2.200	1.826
32.420	2.200	1.837
32.440	2.200	1.744
32.460	2.200	1.808
32.480	2.200	1.796
32.500	2.200	1.790
32.520	2.200	1.837
32.540	2.200	1.790
32.560	2.200	1.826
32.580	2.200	1.808
32.600	2.200	1.832
32.620	2.200	1.873
32.640	2.200	1.779
32.660	2.200	1.814
32.680	2.200	1.767
32.700	2.200	1.837
32.720	2.200	1.837
32.740	2.200	1.814
32.760	2.200	1.779
32.780	2.200	1.773
32.800	2.200	1.755
32.820	2.200	1.843
32.840	2.200	1.767
32.860	2.200	1.837
32.880	2.200	1.796
32.900	2.200	1.826
32.920	2.200	1.826
32.940	2.200	1.826
32.960	2.200	1.837
32.980	2.200	1.837
33.000	2.200	1.755
33.020	2.200	1.837
33.040	2.200	1.790
33.060	2.200	1.820
33.080	2.200	1.744
33.100	2.200	1.785
33.120	2.200	1.837
33.140	2.200	1.790
33.160	2.200	1.832
33.180	2.200	1.814
33.200	2.200	1.796
33.220	2.200	1.826
33.240	2.200	1.749
33.260	2.200	1.837
33.280	2.200	1.738
33.300	2.200	1.773
33.320	2.200	1.855
33.340	2.200	1.814
33.360	2.200	1.820
33.380	2.200	1.767
33.400	2.200	1.779
33.420	2.200	1.796
33.440	2.200	1.802
33.460	2.200	1.761
33.480	2.200	1.826
33.500	2.200	1.773
33.520	2.200	1.814
33.540	2.200	1.785
33.560	2.200	1.826
33.580	-2.410	1.814
33.600	-2.410	1.802
33.620	-2.410	1.843
33.640	-2.410	1.415
33.660	-2.410	1.093
33.680	-2.410	0.782
33.700	-2.410	0.372
33.720	-2.410	0.249
33.740	-2.410	-0.196
33.760	-2.410	-0.302
33.780	-2.410	-0.484
33.800	-2.410	-0.653
33.820	-2.410	-0.823
33.840	-2.410	-0.970
33.860	-2.410	-1.087
33.880	-2.410	-1.222
33.900	-2.410	-1.263
33.920	-2.410	-1.327
33.940	-2.410	-1.398
33.960	-2.410	-1.456
33.980	-2.410	-1.527
34.000	-2.410	-1.521
34.020	-2.410	-1.568
34.040	-2.410	-1.603
34.060	-2.410	-1.726
34.080	-2.410	-1.673
34.100	-2.410	-1.767
34.120	-2.410	-1.738
34.140	-2.410	-1.773
34.160	-2.410	-1.808
34.180	-2.410	-1.837
34.200	-2.410	-1.814
34.220	-2.410	-1.908
34.240	-2.410	-1.861
34.260	-2.410	-1.931
34.280	-2.410	-1.878
34.300	-2.410	-1.914
34.320	-2.410	-1.996
34.340	-2.410	-1.955
34.360	-2.410	-1.996
34.380	-2.410	-1.972
34.400	-2.410	-1.943
34.420	-2.410	-2.001
34.440	-2.410	-1.990
34.460	-2.410	-1.978
34.480	-2.410	-2.048
34.500	-2.410	-2.019
34.520	-2.410	-2.072
34.540	-2.410	-1.984
34.560	-2.410	-2.025
34.580	-2.410	-2.078
34.600	-2.410	-2.101
34.620	-2.410	-2.048
34.640	-2.410	-2.013
34.660	-2.410	-2.095
34.680	-2.410	-2.113
34.700	-2.410	-2.054
34.720	-2.410	-2.136
34.740	-2.410	-2.107
34.760	-2.410	-2.095
